number,value,datetime_start,datetime_complete,duration,params_batch_size,params_drop_out,params_layber_number,params_lr,params_unit,state
64,0.17413116097450257,2025-09-04 21:29:37.731212,2025-09-04 21:29:38.486354,0 days 00:00:00.755142,48,0.11374482940492503,1,0.00019540572483409786,96,COMPLETE
65,0.16965184211730958,2025-09-04 21:29:38.486446,2025-09-04 21:29:39.943334,0 days 00:00:01.456888,48,0.08310222098662862,8,0.00017395425782709982,96,COMPLETE
66,0.22281709611415862,2025-09-04 21:29:39.943418,2025-09-04 21:29:41.295662,0 days 00:00:01.352244,48,0.08299097328342381,7,0.000185971247385434,96,COMPLETE
67,0.2078939348459244,2025-09-04 21:29:41.295751,2025-09-04 21:29:42.681741,0 days 00:00:01.385990,64,0.07202439787555226,8,0.00038700769294859605,80,COMPLETE
68,0.37890562415122986,2025-09-04 21:29:42.681811,2025-09-04 21:29:43.842967,0 days 00:00:01.161156,48,0.11567686351051695,6,6.875017043866086e-05,64,COMPLETE
69,0.2053459346294403,2025-09-04 21:29:43.843042,2025-09-04 21:29:45.197196,0 days 00:00:01.354154,48,0.11339831312545519,7,0.00021250494085090277,96,COMPLETE
70,0.268059629201889,2025-09-04 21:29:45.197288,2025-09-04 21:29:46.351616,0 days 00:00:01.154328,64,0.09897034513235606,5,0.00011342353490704272,96,COMPLETE
71,0.1868962287902832,2025-09-04 21:29:46.351704,2025-09-04 21:29:47.771794,0 days 00:00:01.420090,32,0.09101542854742391,1,0.00014289770447979106,112,COMPLETE
72,0.1802630454301834,2025-09-04 21:29:47.771879,2025-09-04 21:29:48.538933,0 days 00:00:00.767054,48,0.08065442617489073,1,8.504896889086804e-05,112,COMPLETE
73,0.1795268952846527,2025-09-04 21:29:48.539018,2025-09-04 21:29:49.288243,0 days 00:00:00.749225,48,0.0629082968238389,1,0.00016857317933245984,96,COMPLETE
74,0.24860829412937163,2025-09-04 21:29:49.288321,2025-09-04 21:29:50.607764,0 days 00:00:01.319443,96,0.15928930005400083,6,0.00010239239052379258,112,COMPLETE
75,0.17601480782032014,2025-09-04 21:29:50.607846,2025-09-04 21:29:52.021526,0 days 00:00:01.413680,32,0.10559358620140843,1,0.00029208810429679426,112,COMPLETE
76,0.19336349368095399,2025-09-04 21:29:52.021610,2025-09-04 21:29:53.600517,0 days 00:00:01.578907,32,0.11030695471830498,2,0.0005178938457476093,96,COMPLETE
77,0.189743247628212,2025-09-04 21:29:53.600596,2025-09-04 21:29:55.014951,0 days 00:00:01.414355,32,0.137908721124156,1,0.00023569933867441235,112,COMPLETE
78,0.18509735465049743,2025-09-04 21:29:55.015026,2025-09-04 21:29:55.784272,0 days 00:00:00.769246,48,0.12965459108013286,1,0.0004224093426510124,112,COMPLETE
79,0.1882002681493759,2025-09-04 21:29:55.784344,2025-09-04 21:29:56.519705,0 days 00:00:00.735361,80,0.15459908533891778,1,0.0003159988562202996,80,COMPLETE
80,0.16978646963834762,2025-09-04 21:29:56.519781,2025-09-04 21:29:57.381688,0 days 00:00:00.861907,48,0.12342911266799397,2,0.0003319354818200245,96,COMPLETE
81,0.1985062211751938,2025-09-04 21:29:57.381762,2025-09-04 21:29:58.134807,0 days 00:00:00.753045,48,0.12034052672194283,1,0.00032490880586224266,96,COMPLETE
82,0.1792366623878479,2025-09-04 21:29:58.134906,2025-09-04 21:29:58.969657,0 days 00:00:00.834751,64,0.10492378216919956,2,0.0001961415517060912,80,COMPLETE
83,0.19691790044307708,2025-09-04 21:29:58.969750,2025-09-04 21:30:00.360231,0 days 00:00:01.390481,32,0.12487309430044381,1,0.0006031308976704815,96,COMPLETE
84,0.19535151422023772,2025-09-04 21:30:00.360312,2025-09-04 21:30:01.124234,0 days 00:00:00.763922,48,0.14070069261445714,1,0.0008173143362419597,112,COMPLETE
85,0.2792504638433456,2025-09-04 21:30:01.124318,2025-09-04 21:30:03.476300,0 days 00:00:02.351982,32,0.08674137114953759,8,0.0001539125722110763,48,COMPLETE
86,0.18582591116428376,2025-09-04 21:30:03.476386,2025-09-04 21:30:04.334669,0 days 00:00:00.858283,48,0.09566778008812873,2,0.00028053690328351034,96,COMPLETE
87,0.18419178426265717,2025-09-04 21:30:04.334745,2025-09-04 21:30:05.100767,0 days 00:00:00.766022,128,0.11403919422046634,1,0.00047686582896915844,112,COMPLETE
88,0.19362296164035797,2025-09-04 21:30:05.100851,2025-09-04 21:30:05.863856,0 days 00:00:00.763005,64,0.15620722235875076,1,0.00024024467556116023,112,COMPLETE
