number,value,datetime_start,datetime_complete,duration,params_batch_size,params_drop_out,params_layber_number,params_lr,params_unit,state
84,0.19120486676692963,2025-09-04 18:26:23.674006,2025-09-04 18:26:24.981298,0 days 00:00:01.307292,80,0.13155001256121254,5,0.0002914971354784961,128,COMPLETE
85,0.2026467204093933,2025-09-04 18:26:24.981394,2025-09-04 18:26:26.129484,0 days 00:00:01.148090,64,0.09831442898287786,4,0.000955737221229931,112,COMPLETE
86,0.18721999526023864,2025-09-04 18:26:26.129584,2025-09-04 18:26:27.434148,0 days 00:00:01.304564,80,0.082554123722481,5,0.0005376883296364087,128,COMPLETE
87,0.20323918163776397,2025-09-04 18:26:27.434236,2025-09-04 18:26:28.587393,0 days 00:00:01.153157,64,0.12617406663426597,4,0.00021754790320097233,112,COMPLETE
88,0.1906566858291626,2025-09-04 18:26:28.587482,2025-09-04 18:26:29.772653,0 days 00:00:01.185171,80,0.14116979940046268,4,0.00043769352677949596,128,COMPLETE
89,0.2104874551296234,2025-09-04 18:26:29.772741,2025-09-04 18:26:30.962391,0 days 00:00:01.189650,64,0.13609403611927254,4,0.00028988258120203055,128,COMPLETE
90,0.20697167217731477,2025-09-04 18:26:30.962479,2025-09-04 18:26:32.230161,0 days 00:00:01.267682,80,0.1119942762011388,5,0.0007111349881197381,112,COMPLETE
91,0.18116928339004518,2025-09-04 18:26:32.230252,2025-09-04 18:26:33.304181,0 days 00:00:01.073929,64,0.16060155263629586,3,0.00039845009895724876,128,COMPLETE
92,0.19567441046237946,2025-09-04 18:26:33.304268,2025-09-04 18:26:34.372869,0 days 00:00:01.068601,64,0.1613845097075639,3,0.0006003772347951099,128,COMPLETE
93,0.18283145427703856,2025-09-04 18:26:34.372952,2025-09-04 18:26:35.560111,0 days 00:00:01.187159,64,0.15186441486428204,4,0.0003872568126196839,128,COMPLETE
94,0.21826567649841308,2025-09-04 18:26:35.560202,2025-09-04 18:26:36.626712,0 days 00:00:01.066510,80,0.12299455218577221,3,0.0014414009147842616,128,COMPLETE
95,0.19054338037967683,2025-09-04 18:26:36.626795,2025-09-04 18:26:37.827156,0 days 00:00:01.200361,64,0.1091650294923107,4,0.00024149885853836959,128,COMPLETE
96,0.21622211039066314,2025-09-04 18:26:37.827246,2025-09-04 18:26:38.904522,0 days 00:00:01.077276,80,0.14492983858436978,3,0.0009614853343867062,128,COMPLETE
97,0.20261361300945283,2025-09-04 18:26:38.904611,2025-09-04 18:26:40.183019,0 days 00:00:01.278408,64,0.09129905018754965,5,0.00047235345348636707,112,COMPLETE
98,0.19803865849971772,2025-09-04 18:26:40.183099,2025-09-04 18:26:41.256055,0 days 00:00:01.072956,64,0.1557431075059489,3,0.0003233132045397864,128,COMPLETE
99,0.1999667078256607,2025-09-04 18:26:41.256133,2025-09-04 18:26:42.410410,0 days 00:00:01.154277,96,0.16340272062003075,4,0.0005220807708690756,112,COMPLETE
